"accident_id_sp","year","latitude_sp","longitude_sp","severity","state_name","district_name","station_name","state_code","district_code","station_code"
"2025132271050109","2025","28.284499491161","77.109813094139","Fatal","HARYANA","GURUGRAM","CITY SOHANA","13","227","105"
"202513227200142","2025","28.3124783","76.899989","Grievous Injury","HARYANA","GURUGRAM","BILASPUR","13","227","20"
"202513227850130","2025","28.412280714733","76.954609751701","Minor Injury Hospitalized","HARYANA","GURUGRAM","SECTOR-10","13","227","85"
"2025132580300019","2025","28.241436833013","76.972210407257","Grievous Injury","HARYANA","N U H","MOHMMADPUR","13","258","030"
"202513236300027","2025","28.3700083","76.3960353","Grievous Injury","HARYANA","REWARI","KOSLI","13","236","30"
"2025132271050039","2025","28.257166620798","77.073803934049","Minor Injury Hospitalized","HARYANA","GURUGRAM","CITY SOHANA","13","227","105"
"202513227860037","2025","28.490390603237","77.019573197913","Grievous Injury","HARYANA","GURUGRAM","SECTOR-5, GURGAON","13","227","86"
"202513227330020","2025","28.467370881794","77.107758522034","Minor Injury Hospitalized","HARYANA","GURUGRAM","DLF PHASE-1","13","227","33"
"202513234750061","2025","29.346171354572","76.981973648071","Minor Injury Hospitalized","HARYANA","PANIPAT","Industrial Sector 29","13","234","75"
"202513227040091","2025","28.371408021146","77.057622671127","Grievous Injury","HARYANA","GURUGRAM","BHONDSI","13","227","04"
"202513234030028","2025","29.355462067693","77.092987907708","Grievous Injury","HARYANA","PANIPAT","SANOLI","13","234","03"
"202513227870036","2025","28.451350097427","77.055611014366","Fatal","HARYANA","GURUGRAM","SECTOR-40","13","227","87"
"202413239310014","2024","29.163146791939","77.032731771469","Minor Injury Hospitalized","HARYANA","SONIPAT","GANNAUR","13","239","31"
"202513223510004","2025","28.434642884999","75.808389186859","Fatal","HARYANA","BHIWANI","LOHARU","13","223","51"
"202513258370013","2025","27.74923872238","77.032881975174","Minor Injury Hospitalized","HARYANA","N U H","FEROZEPUR JHIRKA","13","258","37"
"2025132580310011","2025","27.991137743608","77.011644244194","Fatal","HARYANA","N U H","AKERA","13","258","031"
"202513260840048","2025","27.930038220576","77.304150186503","Minor Injury Hospitalized","HARYANA","PALWAL","MUNDKATI","13","260","84"
"2025132271050057","2025","28.25148823293","77.069799900055","Minor Injury Hospitalized","HARYANA","GURUGRAM","CITY SOHANA","13","227","105"
"202513234710100","2025","29.26614440394","77.004357604489","Minor Injury Hospitalized","HARYANA","PANIPAT","SAMALKHA","13","234","71"
"202513227890028","2025","28.211768576562","77.177109718323","Minor Injury Hospitalized","HARYANA","GURUGRAM","SOHNA","13","227","89"
"202513228360011","2025","29.858363730968","76.599817250608","Minor Injury Hospitalized","HARYANA","KAITHAL","PUNDRI","13","228","36"
"202413233080036","2024","28.034499975791","76.116414070129","Minor Injury Hospitalized","HARYANA","MAHENDERGARH","CITY NARNAUL                                      ","13","233","08"
"202513227200035","2025","28.303853325035","76.87598045678","Minor Injury Hospitalized","HARYANA","GURUGRAM","BILASPUR","13","227","20"
"202313221110015","2023","30.250801765936","76.782525479821","Fatal","HARYANA","AMBALA","AMBALA SADAR                                      ","13","221","11"
"202513227850040","2025","28.417737236857","76.922817528248","Minor Injury Hospitalized","HARYANA","GURUGRAM","SECTOR-10","13","227","85"
"202513260840093","2025","27.977622657358","77.33839086099","Minor Injury Hospitalized","HARYANA","PALWAL","MUNDKATI","13","260","84"
"202513234030012","2025","29.388251580045","77.14746594429","Fatal","HARYANA","PANIPAT","SANOLI","13","234","03"
"2025132271100032","2025","28.402867376392","77.051796913147","Minor Injury Hospitalized","HARYANA","GURUGRAM","SECTOR-65","13","227","110"
"202513227810018","2025","28.338503996608","76.767987012863","Grievous Injury","HARYANA","GURUGRAM","PATAUDI","13","227","81"
"202513230110001","2025","29.334153256488","76.299501657486","Minor Injury Hospitalized","HARYANA","JIND","JIND CITY","13","230","11"
"202313240300010","2023","30.162980745582","77.307389974594","No Injury","HARYANA","YAMUNA NAGAR","JAGADHRI CITY","13","240","30"
"202413239520085","2024","28.896188601397","77.19500541687","Fatal","HARYANA","SONIPAT","KUNDLI","13","239","52"
"202413239510020","2024","28.868808105245","76.913951345396","Grievous Injury","HARYANA","SONIPAT","KHARKHODA","13","239","51"
"202413258380009","2024","28.189159400175","77.073115592807","Grievous Injury","HARYANA","N U H","ROZKA MEO","13","258","38"
"202313258840009","2023","27.859959955501","77.210519313812","Fatal","HARYANA","N U H","PUNHANA","13","258","84"
"202513225940037","2025","28.402843783015","77.311810255051","Grievous Injury","HARYANA","FARIDABAD","SECTOR-17","13","225","94"
"202513256230027","2025","29.495572852184","75.366908311844","Minor Injury Hospitalized","HARYANA","FATEHABAD","SHO SADAR FATEHABAD","13","256","23"
"202513239760050","2025","28.967931316477","77.034026365358","Grievous Injury","HARYANA","SONIPAT","SONIPAT SADAR","13","239","76"
"202413257280023","2024","28.484919716599","76.657384381861","Grievous Injury","HARYANA","JHAJJAR","MACHHROLI","13","257","28"
"202313233080022","2023","28.0354136","76.107169","Fatal","HARYANA","MAHENDERGARH","CITY NARNAUL                                      ","13","233","08"
"202513234150199","2025","29.27367185356","76.851435899734","Fatal","HARYANA","PANIPAT","ISRANA","13","234","15"
"202513227040061","2025","28.355004491683","77.061554789543","Minor Injury Hospitalized","HARYANA","GURUGRAM","BHONDSI","13","227","04"
"202513227880023","2025","28.427675263912","77.105805873871","Grievous Injury","HARYANA","GURUGRAM","SECTOR-56","13","227","88"
"202413237310036","2024","28.903255685617","76.686838106688","Fatal","HARYANA","ROHTAK","I.M.T. ROHTAK","13","237","31"
"202413260420014","2024","28.05081590181","77.172141245687","Fatal","HARYANA","PALWAL","Hathin","13","260","42"
"202313234710024","2023","29.290761223602","76.997140359869","Fatal","HARYANA","PANIPAT","SAMALKHA","13","234","71"
"202513227750056","2025","28.478622179808","76.914349794388","Minor Injury Hospitalized","HARYANA","GURUGRAM","RAJENDRA PARK","13","227","75"
"202513239090002","2025","28.947105276361","77.075952887535","Fatal","HARYANA","SONIPAT","Sector 27","13","239","09"
"202313227030016","2023","28.39129740224","77.035245598854","Grievous Injury","HARYANA","GURUGRAM","BADSHAHPUR","13","227","03"
"202513225660065","2025","28.324201494183","77.312126755714","Fatal","HARYANA","FARIDABAD","SECTOR-58","13","225","66"
"202413239610035","2024","29.029301354232","77.073383331299","Minor Injury Hospitalized","HARYANA","SONIPAT","MURTHAL","13","239","61"
"202513236150080","2025","28.195515283269","76.735404989195","Minor Injury Hospitalized","HARYANA","REWARI","DHARUHERA","13","236","15"
"202513239760080","2025","28.984441101131","76.963766813278","Grievous Injury","HARYANA","SONIPAT","SONIPAT SADAR","13","239","76"
"202513233060024","2025","28.2848528","76.1564111","Minor Injury Hospitalized","HARYANA","MAHENDERGARH","CITY MAHENDERGARH","13","233","06"
"202413230310004","2024","29.589542646652","76.155574321747","Fatal","HARYANA","JIND","NARWANA SADAR","13","230","31"
"202513233010038","2025","28.072827564929","76.15692615509","No Injury","HARYANA","MAHENDERGARH","SADAR NARNAUL","13","233","01"
"202513228080028","2025","29.784125883806","76.40121412267","Fatal","HARYANA","KAITHAL","Civil Lines Kaithal","13","228","08"
"202513227890015","2025","28.290867167065","77.223806977272","Grievous Injury","HARYANA","GURUGRAM","SOHNA","13","227","89"
"202413258680021","2024","27.907541909101","77.070293426514","Grievous Injury","HARYANA","N U H","NAGINA","13","258","68"
"202413240380007","2024","30.301798423231","77.545038459457","Fatal","HARYANA","YAMUNA NAGAR","KHIZARABAD","13","240","38"
"202313227510025","2023","28.448647500318","77.030264139175","Grievous Injury","HARYANA","GURUGRAM","GURGAON SADAR","13","227","51"
"202513256060026","2025","29.49467170109","75.601708889008","Minor Injury Hospitalized","HARYANA","FATEHABAD","Police Station Bhuna","13","256","06"
"202513234150116","2025","29.287264903414","76.806008319977","Minor Injury Hospitalized","HARYANA","PANIPAT","ISRANA","13","234","15"
"202513237310045","2025","28.877519869198","76.638230597873","Minor Injury Hospitalized","HARYANA","ROHTAK","I.M.T. ROHTAK","13","237","31"
"202513238530005","2025","29.256320019617","75.139353618092","Grievous Injury","HARYANA","SIRSA","NATHU SARAI CHOPTA","13","238","53"
"202413229550081","2024","28.9469373","75.8256138","Fatal","HARYANA","HISAR","SADAR, HISAR","13","229","55"
"202513234030059","2025","29.406723403851","77.066715985496","Minor Injury Hospitalized","HARYANA","PANIPAT","SANOLI","13","234","03"
"202413239370020","2024","28.983760681784","76.812082529068","Fatal","HARYANA","SONIPAT","GOHANA SADAR","13","239","37"
"202513227040039","2025","28.296218932406","77.057703137398","Grievous Injury","HARYANA","GURUGRAM","BHONDSI","13","227","04"
"202413233050020","2024","28.106118598557","76.255692179665","Fatal","HARYANA","MAHENDERGARH","ATELI","13","233","05"
"202513225870012","2025","28.487377337593","77.308434247752","Minor Injury Hospitalized","HARYANA","FARIDABAD","SARAI KHAWAJA","13","225","87"
"202513234750111","2025","29.32035949081","76.989132731551","Minor Injury Hospitalized","HARYANA","PANIPAT","Industrial Sector 29","13","234","75"
"202413236510024","2024","28.199325968534","76.576080322266","Fatal","HARYANA","REWARI","RAMPURA","13","236","51"
"202513260840069","2025","27.952796801476","77.371319977901","Minor Injury Hospitalized","HARYANA","PALWAL","MUNDKATI","13","260","84"
"202413239520053","2024","28.872477810426","77.132080793381","Grievous Injury","HARYANA","SONIPAT","KUNDLI","13","239","52"
"202513227750005","2025","28.485044219177","76.982697844505","Grievous Injury","HARYANA","GURUGRAM","RAJENDRA PARK","13","227","75"
"202513236560053","2025","28.335873993978","76.620876074138","Minor Injury Hospitalized","HARYANA","REWARI","ROHADAI","13","236","56"
"202513239510035","2025","28.855600303239","77.006244957447","Minor Injury Hospitalized","HARYANA","SONIPAT","KHARKHODA","13","239","51"
"202513260710099","2025","28.147155331177","77.334787753048","Grievous Injury","HARYANA","PALWAL","City Palwal","13","260","71"
"202513230150008","2025","29.1073216728","76.40333533287","Grievous Injury","HARYANA","JIND","JULANA","13","230","15"
"202513227200059","2025","28.317396181373","76.892743706676","Fatal","HARYANA","GURUGRAM","BILASPUR","13","227","20"
"202513221490003","2025","30.334494212428","76.876606084406","Minor Injury Hospitalized","HARYANA","AMBALA","MAHESH NAGAR                                      ","13","221","49"
"2025132271010014","2025","28.457174831884","76.998630166054","Minor Injury Hospitalized","HARYANA","GURUGRAM","SECTOR - 9A","13","227","101"
"2025132271030036","2025","28.42718662651","77.057917352199","Minor Injury Hospitalized","HARYANA","GURUGRAM","SECTOR - 50","13","227","103"
"202513233060021","2025","28.443260966394","77.00626373291","Minor Injury Non Hospitalized","HARYANA","MAHENDERGARH","CITY MAHENDERGARH","13","233","06"
"202413260710026","2024","28.143013575049","77.335048913956","Fatal","HARYANA","PALWAL","City Palwal","13","260","71"
"202413260710024","2024","28.15505410808","77.327954131661","Grievous Injury","HARYANA","PALWAL","City Palwal","13","260","71"
"202513233820019","2025","28.312107318906","76.126011013985","Grievous Injury","HARYANA","MAHENDERGARH","SADAR MAHENDERGARH","13","233","82"
"202513239090070","2025","28.981443118981","77.04354194555","Minor Injury Hospitalized","HARYANA","SONIPAT","Sector 27","13","239","09"
"202413239370033","2024","29.0158572","76.7399647","Grievous Injury","HARYANA","SONIPAT","GOHANA SADAR","13","239","37"
"202413223220020","2024","28.804272100072","76.139030456543","Grievous Injury","HARYANA","BHIWANI","BHIWANI CIVIL LINES","13","223","22"
"202513233820058","2025","28.35048658526","76.129599809647","Grievous Injury","HARYANA","MAHENDERGARH","SADAR MAHENDERGARH","13","233","82"
"2024132271070003","2024","28.368476813888","76.873714327812","Fatal","HARYANA","GURUGRAM","INDUSTRIAL SECTOR - 7, MANESAR","13","227","107"
"202513230050019","2025","29.70915217638","75.953904390335","Minor Injury Hospitalized","HARYANA","JIND","GARHI","13","230","05"
"202413239090028","2024","28.973971532921","77.051469683647","Fatal","HARYANA","SONIPAT","Sector 27","13","239","09"
"202413239600002","2024","28.985543840223","76.815687417984","Fatal","HARYANA","SONIPAT","MOOHANA","13","239","60"
"202413233080048","2024","28.045470371313","76.094087362289","Fatal","HARYANA","MAHENDERGARH","CITY NARNAUL                                      ","13","233","08"
"202313234150032","2023","29.325917278996","76.927993402068","Fatal","HARYANA","PANIPAT","ISRANA","13","234","15"
"202313240060015","2023","30.1710588","77.386093","Minor Injury Hospitalized","HARYANA","YAMUNA NAGAR","BURIA","13","240","06"
"202413227850024","2024","28.455660903428","76.998270750046","Grievous Injury","HARYANA","GURUGRAM","SECTOR-10","13","227","85"
"202313233020023","2023","28.276718883604","76.290811300278","Fatal","HARYANA","MAHENDERGARH","SADAR KANINA","13","233","02"
"202413230610008","2024","29.517274183582","76.172118780529","Fatal","HARYANA","JIND","UCHANA","13","230","61"
"202413260830037","2024","28.16765507653","77.277327775955","Fatal","HARYANA","PALWAL","GADPURI","13","260","83"
"202313223510021","2023","28.526106958908","75.798306966171","Grievous Injury","HARYANA","BHIWANI","LOHARU","13","223","51"
"202513238650010","2025","29.532284436929","75.010035037994","Grievous Injury","HARYANA","SIRSA","SIRSA CITY                                        ","13","238","65"
"202413236300042","2024","28.448175324524","76.341759320931","Fatal","HARYANA","REWARI","KOSLI","13","236","30"
"202313223810031","2023","28.834497309514","75.873235039228","Grievous Injury","HARYANA","BHIWANI","TOSHAM","13","223","81"
"202513238710046","2025","29.545698862492","75.11358271264","Minor Injury Hospitalized","HARYANA","SIRSA","SHO SIRSA SADAR","13","238","71"
"202513227910053","2025","28.463046405354","77.092866897583","Minor Injury Hospitalized","HARYANA","GURUGRAM","SUSHANT LOK","13","227","91"
"202313225960006","2023","28.495548739635","77.334319353104","Fatal","HARYANA","FARIDABAD","PALLA","13","225","96"
"202413260410014","2024","27.964603194784","77.412674331131","Grievous Injury","HARYANA","PALWAL","Hasanpur","13","260","41"
"202513260840113","2025","27.911495789198","77.318258617115","Minor Injury Hospitalized","HARYANA","PALWAL","MUNDKATI","13","260","84"
"202513260510057","2025","27.904052802279","77.362729310989","No Injury","HARYANA","PALWAL","HODAL","13","260","51"
"202513230280007","2025","29.601143381546","76.126053929329","Minor Injury Hospitalized","HARYANA","JIND","NARWANA CITY","13","230","28"
"202513233820031","2025","28.302510337088","76.141696572304","Minor Injury Hospitalized","HARYANA","MAHENDERGARH","SADAR MAHENDERGARH","13","233","82"
"202313227320016","2023","28.46440528429","77.071979207813","Grievous Injury","HARYANA","GURUGRAM","DLF PS","13","227","32"
"202513227200009","2025","28.31604126447","76.89136326313","Fatal","HARYANA","GURUGRAM","BILASPUR","13","227","20"
"202513233060038","2025","28.273255928911","76.148487925529","Grievous Injury","HARYANA","MAHENDERGARH","CITY MAHENDERGARH","13","233","06"
"202513227200012","2025","28.266035065573","76.83086795616","Minor Injury Hospitalized","HARYANA","GURUGRAM","BILASPUR","13","227","20"
"202513238710011","2025","29.541553592837","74.951063990593","Grievous Injury","HARYANA","SIRSA","SHO SIRSA SADAR","13","238","71"
"202513260710037","2025","28.144826993154","77.322093657644","Grievous Injury","HARYANA","PALWAL","City Palwal","13","260","71"
"202513259020021","2025","28.594154246156","76.272387411685","Minor Injury Hospitalized","HARYANA","CHARKHI DADRI","DADRI CITY","13","259","02"
"202413227810021","2024","28.360176427143","76.677031407156","Minor Injury Hospitalized","HARYANA","GURUGRAM","PATAUDI","13","227","81"
"202513238530008","2025","29.375776212721","75.124593498131","Grievous Injury","HARYANA","SIRSA","NATHU SARAI CHOPTA","13","238","53"
"202513236290078","2025","28.116393438526","76.613379120827","No Injury","HARYANA","REWARI","KASOLA","13","236","29"
"2025132271020026","2025","28.503992145165","77.006140351295","Minor Injury Hospitalized","HARYANA","GURUGRAM","BAJGHERA","13","227","102"
"202413260710042","2024","28.151978601616","77.324230438992","Grievous Injury","HARYANA","PALWAL","City Palwal","13","260","71"
"202513230310009","2025","29.637224468704","76.124396324158","Minor Injury Hospitalized","HARYANA","JIND","NARWANA SADAR","13","230","31"
"202513227200141","2025","28.299907856687","76.870865821838","Grievous Injury","HARYANA","GURUGRAM","BILASPUR","13","227","20"
"202513265450024","2025","29.81839464407","74.982059597969","Minor Injury Hospitalized","HARYANA","Dabwali","KALAN WALI                                        ","13","265","45"
"202513260200041","2025","28.155093822098","77.327764034271","Minor Injury Hospitalized","HARYANA","PALWAL","CAMP PALWAL","13","260","20"
"202513260840133","2025","27.911024318649","77.329413689895","Minor Injury Hospitalized","HARYANA","PALWAL","MUNDKATI","13","260","84"
"202413239520065","2024","28.879213954014","77.120563387871","Fatal","HARYANA","SONIPAT","KUNDLI","13","239","52"
"202413260830047","2024","28.205436122321","77.270495519001","Fatal","HARYANA","PALWAL","GADPURI","13","260","83"
"202413258840032","2024","27.895533409764","77.190746068954","Grievous Injury","HARYANA","N U H","PUNHANA","13","258","84"
"202313258380015","2023","28.176044189513","77.07389831543","Fatal","HARYANA","N U H","ROZKA MEO","13","258","38"
"202513227650057","2025","28.328869131694","76.91150169343","Fatal","HARYANA","GURUGRAM","MANESAR","13","227","65"
"202313221490016","2023","30.336395332995","76.867749094963","Fatal","HARYANA","AMBALA","MAHESH NAGAR                                      ","13","221","49"
"202513231620040","2025","29.618194193639","77.094564975775","Minor Injury Hospitalized","HARYANA","KARNAL","MADHUBAN","13","231","62"
"202413231860008","2024","29.486156001405","76.759540410463","Fatal","HARYANA","KARNAL","MUNAK","13","231","86"
"202513258350032","2025","27.810084360138","77.285910844803","Fatal","HARYANA","N U H","BICCHOR","13","258","35"
"202513234760048","2025","29.443138679203","76.970928311348","Minor Injury Hospitalized","HARYANA","PANIPAT","SECTOR 13/17 PANIPAT","13","234","76"
"202513239510029","2025","28.805529525093","76.888938546181","No Injury","HARYANA","SONIPAT","KHARKHODA","13","239","51"
"202313229110016","2023","29.312147581143","75.825694799423","Minor Injury Hospitalized","HARYANA","HISAR","BARWALA","13","229","11"
"202313260840033","2023","27.9067211","77.3515358","Fatal","HARYANA","PALWAL","MUNDKATI","13","260","84"
"202513225890005","2025","28.380748638937","77.333772182465","Minor Injury Hospitalized","HARYANA","FARIDABAD","SECTOR - 7","13","225","89"
"2025132580310016","2025","28.051691142417","77.009675824372","Minor Injury Hospitalized","HARYANA","N U H","AKERA","13","258","031"
"202313230130017","2023","29.267017601317","76.300166845322","Fatal","HARYANA","JIND","JIND SADAR","13","230","13"
"202513236280058","2025","28.256010345025","76.364244818687","Fatal","HARYANA","REWARI","KHOL","13","236","28"
"202313258340009","2023","27.859412849457","77.099653521909","Fatal","HARYANA","N U H","PINANGWA","13","258","34"
"202513234710150","2025","29.250047765841","77.009439468384","Minor Injury Non Hospitalized","HARYANA","PANIPAT","SAMALKHA","13","234","71"
"202513260810016","2025","28.133852854189","77.241791049606","Grievous Injury","HARYANA","PALWAL","Sadar Palwal","13","260","81"
"202313233510011","2023","27.8509594","76.1950527","Fatal","HARYANA","MAHENDERGARH","NANGAL CHAUDHRI","13","233","51"
"202313237360005","2023","28.774536041596","76.410974264145","Fatal","HARYANA","ROHTAK","KALANAUR","13","237","36"
"202313260840081","2023","28.028024830463","77.33738390918","Fatal","HARYANA","PALWAL","MUNDKATI","13","260","84"
"202313227030011","2023","28.386795405724","77.031095975787","Fatal","HARYANA","GURUGRAM","BADSHAHPUR","13","227","03"
"2025132271050008","2025","28.251480262566","77.0999538925","Grievous Injury","HARYANA","GURUGRAM","CITY SOHANA","13","227","105"
"202513227890037","2025","28.230581013411","77.121974229813","Minor Injury Non Hospitalized","HARYANA","GURUGRAM","SOHNA","13","227","89"
"202313239850051","2023","28.963055023594","77.128111124039","Minor Injury Non Hospitalized","HARYANA","SONIPAT","BAHALGARH","13","239","85"
"202513223810014","2025","28.898208089714","76.007816791534","Grievous Injury","HARYANA","BHIWANI","TOSHAM","13","223","81"
"202513260510161","2025","27.903166285744","77.359521389008","Fatal","HARYANA","PALWAL","HODAL","13","260","51"
"202413227030047","2024","28.40262947703","77.044370705407","Grievous Injury","HARYANA","GURUGRAM","BADSHAHPUR","13","227","03"
"202513256070029","2025","29.502967386725","75.467391272287","Minor Injury Hospitalized","HARYANA","FATEHABAD","CITY FATEHABAD","13","256","07"
"202313257070012","2023","28.68063350867","76.945673859818","Fatal","HARYANA","JHAJJAR","CITY BAHADURGARH","13","257","07"
"202413232760053","2024","30.012905143965","76.86514697926","Fatal","HARYANA","KURUKSHETRA","THANESAR SADAR","13","232","76"
"202313233050015","2023","28.1350412","76.2296254","Fatal","HARYANA","MAHENDERGARH","ATELI","13","233","05"
"202513221680055","2025","30.26534584248","76.853214189414","Grievous Injury","HARYANA","AMBALA","PARAO AMBALA CANTT                                ","13","221","68"
"202513227950044","2025","28.4914288","77.0810688","Grievous Injury","HARYANA","GURUGRAM","UDYOG VIHAR","13","227","95"
"202513265450007","2025","29.832269791705","74.955869167879","Fatal","HARYANA","Dabwali","KALAN WALI                                        ","13","265","45"
"202513227950037","2025","28.498264197339","77.088689759275","Grievous Injury","HARYANA","GURUGRAM","UDYOG VIHAR","13","227","95"
"202513227650075","2025","28.35371570412","76.941579580307","Grievous Injury","HARYANA","GURUGRAM","MANESAR","13","227","65"
"202413230350002","2024","29.315064136848","76.519343775162","Fatal","HARYANA","JIND","PILLU KHERA","13","230","35"
"202513260200020","2025","28.096259552071","77.336567044258","Grievous Injury","HARYANA","PALWAL","CAMP PALWAL","13","260","20"
"202313258930019","2023","28.2074747","76.886024","Minor Injury Hospitalized","HARYANA","N U H","TAURU","13","258","93"
"202513256070024","2025","29.511035915834","75.452320575714","Minor Injury Hospitalized","HARYANA","FATEHABAD","CITY FATEHABAD","13","256","07"
"202413258370102","2024","27.825033671299","76.958053708076","Fatal","HARYANA","N U H","FEROZEPUR JHIRKA","13","258","37"
"202313260200027","2023","28.144096785156","77.342183589935","No Injury","HARYANA","PALWAL","CAMP PALWAL","13","260","20"
"202313258930020","2023","28.175346627147","76.954811935975","Minor Injury Hospitalized","HARYANA","N U H","TAURU","13","258","93"
"202513256270008","2025","29.660231828806","75.554072856903","Grievous Injury","HARYANA","FATEHABAD","CITY RATIA","13","256","27"
"202513236500035","2025","28.1996304565","76.610056510984","Minor Injury Hospitalized","HARYANA","REWARI","REWARI CITY","13","236","50"
"202413239520088","2024","28.901965172731","77.111620903015","Fatal","HARYANA","SONIPAT","KUNDLI","13","239","52"
"202413258370056","2024","27.757335425054","76.993604594031","Minor Injury Hospitalized","HARYANA","N U H","FEROZEPUR JHIRKA","13","258","37"
"202513230130018","2025","29.302211901847","76.28364443779","Grievous Injury","HARYANA","JIND","JIND SADAR","13","230","13"
"202413258930036","2024","28.244111628077","76.96376144886","Fatal","HARYANA","N U H","TAURU","13","258","93"
"202513234050016","2025","29.347833412581","77.073834248836","Minor Injury Hospitalized","HARYANA","PANIPAT","BAPOLI","13","234","05"
"202313225610016","2023","28.348036354986","77.283062338829","Fatal","HARYANA","FARIDABAD","MUJESAR","13","225","61"
"202413223510013","2024","28.514486165968","75.796452287068","Fatal","HARYANA","BHIWANI","LOHARU","13","223","51"
"202513234150172","2025","29.329995693512","76.93424642086","Grievous Injury","HARYANA","PANIPAT","ISRANA","13","234","15"
"202413239840031","2024","29.090301964712","77.055294513702","Minor Injury Hospitalized","HARYANA","SONIPAT","HSIDC BARHI","13","239","84"
"202513229050027","2025","29.284564799733","75.650782585144","Minor Injury Hospitalized","HARYANA","HISAR","AGROHA","13","229","05"
"202513232300046","2025","29.90880275006","76.867976574822","Grievous Injury","HARYANA","KURUKSHETRA","KURUKSHETRA UNIVERSITY","13","232","30"
"202413240120028","2024","30.150614255163","77.221239240989","Fatal","HARYANA","YAMUNA NAGAR","CHHAPAR","13","240","12"
"202513227950005","2025","28.511675952662","77.087990641594","Grievous Injury","HARYANA","GURUGRAM","UDYOG VIHAR","13","227","95"
"202513225660012","2025","28.275514184987","77.288255095482","Fatal","HARYANA","FARIDABAD","SECTOR-58","13","225","66"
"202513230610045","2025","29.432776605862","76.265657544136","Minor Injury Hospitalized","HARYANA","JIND","UCHANA","13","230","61"
"202413221500048","2024","30.280621393084","77.020800551528","Fatal","HARYANA","AMBALA","MULLANA","13","221","50"
"202513227800035","2025","28.497707977422","77.06306219101","Minor Injury Hospitalized","HARYANA","GURUGRAM","PALAM VIHAR","13","227","80"
"202413223510016","2024","28.581991325019","75.801480648897","Fatal","HARYANA","BHIWANI","LOHARU","13","223","51"
"202413221680054","2024","30.305292865751","76.84255149007","Fatal","HARYANA","AMBALA","PARAO AMBALA CANTT                                ","13","221","68"
"202513232410061","2025","30.014183929913","77.05392344651","Fatal","HARYANA","KURUKSHETRA","LADWA","13","232","41"
"202513234150022","2025","29.26522761777","76.896743774414","Grievous Injury","HARYANA","PANIPAT","ISRANA","13","234","15"
"202513232260005","2025","30.112273158878","76.668274875634","Grievous Injury","HARYANA","KURUKSHETRA","ISMAILABAD","13","232","26"
"202513228160002","2025","29.950979167208","76.225294321775","Fatal","HARYANA","KAITHAL","GUHLA","13","228","16"
"202513232760109","2025","30.063880203897","76.8788374099","Grievous Injury","HARYANA","KURUKSHETRA","THANESAR SADAR","13","232","76"
"202313258710102","2023","28.038379672446","76.968444396153","Minor Injury Hospitalized","HARYANA","N U H","N U H","13","258","71"
"202513236550096","2025","28.214122675972","76.614006757736","Minor Injury Hospitalized","HARYANA","REWARI","REWARI SADAR","13","236","55"
"202513230620018","2025","29.35583156856","76.357394456863","Minor Injury Hospitalized","HARYANA","JIND","Civil line Jind","13","230","62"
"202413223150007","2024","28.660748620569","75.621787905693","Fatal","HARYANA","BHIWANI","BEHAL","13","223","15"
"202313236620015","2023","28.21505862879","76.798467636108","Fatal","HARYANA","REWARI","SEC-6,DHARUHERA","13","236","62"
"202413221670020","2024","30.409934800611","77.005114305216","Fatal","HARYANA","AMBALA","SHAHZADPUR POLICE STATION","13","221","67"
"202513236550026","2025","28.256704806664","76.610064644556","Grievous Injury","HARYANA","REWARI","REWARI SADAR","13","236","55"
"202513234030024","2025","29.388939443542","77.079859170699","Grievous Injury","HARYANA","PANIPAT","SANOLI","13","234","03"
"202513239090094","2025","29.007948013096","77.035006284714","Grievous Injury","HARYANA","SONIPAT","Sector 27","13","239","09"
"202413230610013","2024","29.491816446625","76.054253876209","Fatal","HARYANA","JIND","UCHANA","13","230","61"
"202313258370036","2023","27.802096392537","76.989687004098","Minor Injury Hospitalized","HARYANA","N U H","FEROZEPUR JHIRKA","13","258","37"
"202513234030047","2025","29.387633553386","77.12444792164","Grievous Injury","HARYANA","PANIPAT","SANOLI","13","234","03"
"202413261710015","2024","29.197679072167","76.150285005569","Fatal","HARYANA","HANSI","HANSI CITY","13","261","71"
"202513225350007","2025","28.425932931858","77.308459952365","No Injury","HARYANA","FARIDABAD","OLD  FARIDABAD","13","225","35"
"202513237310017","2025","28.89875853702","76.661110960376","Fatal","HARYANA","ROHTAK","I.M.T. ROHTAK","13","237","31"
"202413239610034","2024","29.06643401233","77.061415314674","Fatal","HARYANA","SONIPAT","MURTHAL","13","239","61"
"202513227810039","2025","28.346301958756","76.760300248875","Grievous Injury","HARYANA","GURUGRAM","PATAUDI","13","227","81"
"202513256270014","2025","29.697396130079","75.569758415222","Minor Injury Hospitalized","HARYANA","FATEHABAD","CITY RATIA","13","256","27"
"202513260710082","2025","28.152847982535","77.317797470669","Minor Injury Hospitalized","HARYANA","PALWAL","City Palwal","13","260","71"
"202313234030010","2023","29.371660407772","77.102825491308","Grievous Injury","HARYANA","PANIPAT","SANOLI","13","234","03"
"202513232410063","2025","29.995678373471","77.059622853837","Fatal","HARYANA","KURUKSHETRA","LADWA","13","232","41"
"202513261410024","2025","29.102090908089","75.958630442619","Minor Injury Hospitalized","HARYANA","HANSI","HANSI CITY","13","261","41"
"202513236290089","2025","28.081299828883","76.57794713974","Fatal","HARYANA","REWARI","KASOLA","13","236","29"
